,id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli.1,ili.1,wnohh_cmnty_cli.1,wbelief_masking_effective.1,wbelief_distancing_effective.1,wcovid_vaccinated_friends.1,wlarge_event_indoors.1,wothers_masked_public.1,wothers_distanced_public.1,wshop_indoors.1,wrestaurant_indoors.1,wworried_catch_covid.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,wearing_mask_7d.1,public_transit.1,worried_finances.1,tested_positive.1,cli.2,ili.2,wnohh_cmnty_cli.2,wbelief_masking_effective.2,wbelief_distancing_effective.2,wcovid_vaccinated_friends.2,wlarge_event_indoors.2,wothers_masked_public.2,wothers_distanced_public.2,wshop_indoors.2,wrestaurant_indoors.2,wworried_catch_covid.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,wearing_mask_7d.2,public_transit.2,worried_finances.2,tested_positive.2
1488,1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18001247121482933,0.17992976133930128,0.4007662673408807,0.5335599468769336,0.45077857008323274,0.406588946958899,0.5364229715505917,0.12324292846637028,0.37207828291698497,0.6748339233059601,0.4820248559265198,0.4880309933962024,0.37774986459812454,0.383239129095156,0.48866387822927726,0.08513264543392077,0.3384207240044357,0.3525352687537011,0.1801071260861828,0.1810354992603686,0.40768694658806004,0.5350769741229944,0.4655752037094074,0.41316796696153313,0.506205736139359,0.12611821347968707,0.39158375514844024,0.6957532344677153,0.4768395576726421,0.5231309376557975,0.38411793819820494,0.3874744769728461,0.49562662543164576,0.06754432593058868,0.33621703590560026,0.3545407002175259,0.18357216218816041,0.1862755746886146,0.40695926314921627,0.5280591453211669,0.4552791344274345,0.41784398359076746,0.4989723100452409,0.12970535624484072,0.4156327926624733,0.7109486536943592,0.4778364960241346,0.5303481304666087,0.3826387020238524,0.38851118683302344,0.501151108725584,0.06829110826029158,0.31986191932885677,0.334435570265716
1489,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1801071260861828,0.1810354992603686,0.40768694658806004,0.5350769741229944,0.4655752037094074,0.41316796696153313,0.506205736139359,0.12611821347968707,0.39158375514844024,0.6957532344677153,0.4781990534125712,0.5231309376557975,0.38411793819820494,0.3874744769728461,0.48977498760953353,0.06754432593058868,0.33621703590560026,0.3545407002175259,0.18357216218816041,0.1862755746886146,0.40695926314921627,0.5280591453211669,0.4552791344274345,0.41784398359076746,0.49905759400595096,0.12970535624484072,0.4156327926624733,0.7109486536943592,0.4778364960241346,0.5303481304666087,0.3826387020238524,0.38851118683302344,0.49808605033129566,0.06829110826029158,0.31986191932885677,0.334435570265716,0.17196640065647506,0.17259363023253838,0.41508526896693954,0.540693524673411,0.45877894398555963,0.43179454915952675,0.478613716290051,0.1400826589489641,0.40133327616490155,0.7182484020611732,0.47125095794910354,0.5626676133875714,0.3931181344847572,0.3954199299573591,0.5090623312075402,0.05991880738537858,0.2980171485422429,0.32884101313502395
1490,1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18357216218816041,0.1862755746886146,0.40695926314921627,0.5280591453211669,0.4552791344274345,0.41784398359076746,0.49905759400595096,0.12970535624484072,0.4156327926624733,0.7109486536943592,0.4791988340899992,0.5303481304666087,0.3826387020238524,0.38851118683302344,0.49226294625915723,0.06829110826029158,0.31986191932885677,0.334435570265716,0.17196640065647506,0.17259363023253838,0.41508526896693954,0.540693524673411,0.45877894398555963,0.43179454915952675,0.478695520575687,0.1400826589489641,0.40133327616490155,0.7182484020611732,0.47125095794910354,0.5626676133875714,0.3931181344847572,0.3954199299573591,0.5060458814386324,0.05991880738537858,0.2980171485422429,0.32884101313502395,0.1825238740055395,0.18335624519233212,0.4307643311842688,0.5423055870453304,0.4508835216134828,0.44213052955491383,0.4963754754336783,0.14538651459379962,0.41010596202157734,0.7058612657983825,0.4407756609816278,0.5718580955666901,0.40929631216592877,0.4093798882019536,0.5082944391130262,0.0725377046498952,0.28800310686963626,0.31792187814929745
1491,1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196640065647506,0.17259363023253838,0.41508526896693954,0.540693524673411,0.45877894398555963,0.43179454915952675,0.478695520575687,0.1400826589489641,0.40133327616490155,0.7182484020611732,0.4725945202846117,0.5626676133875714,0.3931181344847572,0.3954199299573591,0.5003151257161768,0.05991880738537858,0.2980171485422429,0.32884101313502395,0.1825238740055395,0.18335624519233212,0.4307643311842688,0.5423055870453304,0.4508835216134828,0.44213052955491383,0.49646031554542835,0.14538651459379962,0.41010596202157734,0.7058612657983825,0.4407756609816278,0.5718580955666901,0.40929631216592877,0.4093798882019536,0.5052732712137358,0.0725377046498952,0.28800310686963626,0.31792187814929745,0.1732315820565838,0.1765213592700367,0.4358721667965827,0.5498203827007693,0.47372573856747824,0.44988659756948723,0.49785895727031637,0.15015233856043192,0.41427295567750655,0.6327212470632984,0.39966016266809423,0.5826958528851292,0.42152934241029716,0.41949928026713534,0.5147200685656312,0.06665640328803499,0.2951697781860996,0.30468516667100515
1492,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825238740055395,0.18335624519233212,0.4307643311842688,0.5423055870453304,0.4508835216134828,0.44213052955491383,0.49646031554542835,0.14538651459379962,0.41010596202157734,0.7058612657983825,0.4420323365735056,0.5718580955666901,0.40929631216592877,0.4093798882019536,0.49953355182380355,0.0725377046498952,0.28800310686963626,0.31792187814929745,0.1732315820565838,0.1765213592700367,0.4358721667965827,0.5498203827007693,0.47372573856747824,0.44988659756948723,0.4979440509376325,0.15015233856043192,0.41427295567750655,0.6327212470632984,0.39966016266809423,0.5826958528851292,0.42152934241029716,0.41949928026713534,0.5117383814186023,0.06665640328803499,0.2951697781860996,0.30468516667100515,0.18163278259393306,0.18587886658788055,0.45277558085608716,0.5678557243235338,0.46221956995269853,0.4623056320247554,0.4963296930942128,0.14894523020097306,0.4181670459075424,0.5797753109049419,0.3629732606462932,0.5819622128567477,0.44332448501812627,0.43641632868182734,0.5165101482599079,0.0681724134616121,0.31179444038390725,0.29962813063318433
1493,1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1732315820565838,0.1765213592700367,0.4358721667965827,0.5498203827007693,0.47372573856747824,0.44988659756948723,0.4979440509376325,0.15015233856043192,0.41427295567750655,0.6327212470632984,0.40079961571854705,0.5826958528851292,0.42152934241029716,0.41949928026713534,0.5060736689289277,0.06665640328803499,0.2951697781860996,0.30468516667100515,0.18163278259393306,0.18587886658788055,0.45277558085608716,0.5678557243235338,0.46221956995269853,0.4623056320247554,0.4964145253808807,0.14894523020097306,0.4181670459075424,0.5797753109049419,0.3629732606462932,0.5819622128567477,0.44332448501812627,0.43641632868182734,0.5135394598319087,0.0681724134616121,0.31179444038390725,0.29962813063318433,0.21208299339120268,0.21147079737364638,0.46924866434860524,0.5532016711574386,0.44415740820024263,0.4447753462705779,0.5087184737386091,0.15395481069534328,0.4124424841616984,0.5083560772564142,0.3335331513879014,0.5900334126322422,0.4653845490908697,0.4530041767726991,0.5155210280581578,0.07768373476362914,0.28091490287444776,0.34003908904268737
1494,1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18163278259393306,0.18587886658788055,0.45277558085608716,0.5678557243235338,0.46221956995269853,0.4623056320247554,0.4964145253808807,0.14894523020097306,0.4181670459075424,0.5797753109049419,0.3640081173263163,0.5819622128567477,0.44332448501812627,0.43641632868182734,0.5078956430895024,0.0681724134616121,0.31179444038390725,0.29962813063318433,0.21208299339120268,0.21147079737364638,0.46924866434860524,0.5532016711574386,0.44415740820024263,0.4447753462705779,0.5088054235060679,0.15395481069534328,0.4124424841616984,0.5083560772564142,0.3335331513879014,0.5900334126322422,0.4653845490908697,0.4530041767726991,0.5125442622162757,0.07768373476362914,0.28091490287444776,0.34003908904268737,0.2609225841906446,0.2586740024293358,0.4885399384940944,0.5366969132332038,0.4272154288372514,0.4346646717244418,0.5253633909317609,0.16306663807544147,0.42121798510529007,0.4459875657723935,0.3184651795994682,0.5680232573594315,0.4933118546709663,0.47892364576569946,0.52168638334096,0.09245956929678778,0.2998708668276855,0.3694224022837318
1495,1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21208299339120268,0.21147079737364638,0.46924866434860524,0.5532016711574386,0.44415740820024263,0.4447753462705779,0.5088054235060679,0.15395481069534328,0.4124424841616984,0.5083560772564142,0.33448407270124647,0.5900334126322422,0.4653845490908697,0.4530041767726991,0.5068888993925302,0.07768373476362914,0.28091490287444776,0.34003908904268737,0.2609225841906446,0.2586740024293358,0.4885399384940944,0.5366969132332038,0.4272154288372514,0.4346646717244418,0.5254531856355726,0.16306663807544147,0.42121798510529007,0.4459875657723935,0.3184651795994682,0.5680232573594315,0.4933118546709663,0.47892364576569946,0.5187474990585916,0.09245956929678778,0.2998708668276855,0.3694224022837318,0.2772150539223541,0.2749414860865421,0.5028486199491647,0.571310774202979,0.4585229861814262,0.44352027118941995,0.5273009682323929,0.16559436105044115,0.41921099813956764,0.4301460871894709,0.30606420958187763,0.5797629257841237,0.517925139470564,0.5016567032397767,0.5294074129410845,0.08345804949094998,0.2666617491815919,0.3994182237737792
1496,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247549113901197,0.32952269659933087,0.4296514791720293,0.653838056278774,0.5429406557608303,0.70329052107522,0.5903713765840612,0.22265965751588168,0.3589481225232829,0.29496179058039695,0.34757896568083535,0.5335438505346066,0.45049772458004644,0.42811730480214827,0.49116060642329973,0.15437220988116357,0.21404226180631358,0.2928653201722514,0.3534617449579077,0.3560711480780615,0.4405709590688267,0.6625011436731061,0.5616812796637323,0.6691675264847556,0.4585445762517846,0.22766014734665754,0.3656449792887355,0.2722781671976642,0.35112419579263554,0.5553834402127009,0.4595985458403462,0.4372038102977226,0.49362682252649975,0.18128000905937453,0.19236017864928145,0.33907590114154224,0.3697249616887311,0.3800021621618864,0.47391960629640106,0.662153151328384,0.533681750324797,0.6702134814971366,0.3887293581233071,0.21707027762911732,0.3646874347245471,0.28380702850489126,0.3340416528659581,0.5705401299731019,0.4848238633583203,0.4586872266227038,0.4937913933632737,0.1848127359073723,0.17453455367519255,0.3570884616291522
1497,1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3534617449579077,0.3560711480780615,0.4405709590688267,0.6625011436731061,0.5616812796637323,0.6691675264847556,0.4585445762517846,0.22766014734665754,0.3656449792887355,0.2722781671976642,0.3521252701386818,0.5553834402127009,0.4595985458403462,0.4372038102977226,0.4877519833957804,0.18128000905937453,0.19236017864928145,0.33907590114154224,0.3697249616887311,0.3800021621618864,0.47391960629640106,0.662153151328384,0.533681750324797,0.6702134814971366,0.38879579944407305,0.21707027762911732,0.3646874347245471,0.28380702850489126,0.3340416528659581,0.5705401299731019,0.4848238633583203,0.4586872266227038,0.49068111494796224,0.1848127359073723,0.17453455367519255,0.3570884616291522,0.3717830373302262,0.38171385239927774,0.5061235906235356,0.671209115456286,0.552878042216018,0.6801379577695199,0.3521452184308925,0.20204419657583006,0.36463958324713275,0.3333735326033178,0.3133014456293769,0.5892117510321415,0.5011402861352415,0.47589722912944254,0.48677788313099235,0.1565566146196678,0.13017903434658362,0.3847813792152675
1498,1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3697249616887311,0.3800021621618864,0.47391960629640106,0.662153151328384,0.533681750324797,0.6702134814971366,0.38879579944407305,0.21707027762911732,0.3646874347245471,0.28380702850489126,0.3349940239449152,0.5705401299731019,0.4848238633583203,0.4586872266227038,0.48477210031403717,0.1848127359073723,0.17453455367519255,0.3570884616291522,0.3717830373302262,0.38171385239927774,0.5061235906235356,0.671209115456286,0.552878042216018,0.6801379577695199,0.3522054068188417,0.20204419657583006,0.36463958324713275,0.3333735326033178,0.3133014456293769,0.5892117510321415,0.5011402861352415,0.47589722912944254,0.48362451186975725,0.1565566146196678,0.13017903434658362,0.3847813792152675,0.4020720590114471,0.41254814009227575,0.5315807042619201,0.6802586707834886,0.5442330490787559,0.7096853821479561,0.3056875580431474,0.20123044923650177,0.37207587784272833,0.35003585480482435,0.29176832982047973,0.5774374402850466,0.5137574463712026,0.4913478226380281,0.47553095920287836,0.15536794398528142,0.10613317927589705,0.39372933700130286
1499,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717830373302262,0.38171385239927774,0.5061235906235356,0.671209115456286,0.552878042216018,0.6801379577695199,0.3522054068188417,0.20204419657583006,0.36463958324713275,0.3333735326033178,0.3141946852396257,0.5892117510321415,0.5011402861352415,0.47589722912944254,0.4776336279549579,0.1565566146196678,0.13017903434658362,0.3847813792152675,0.4020720590114471,0.41254814009227575,0.5315807042619201,0.6802586707834886,0.5442330490787559,0.7096853821479561,0.30573980592377104,0.20123044923650177,0.37207587784272833,0.35003585480482435,0.29176832982047973,0.5774374402850466,0.5137574463712026,0.4913478226380281,0.47230848389190233,0.15536794398528142,0.10613317927589705,0.39372933700130286,0.43777409081891,0.44630340108008043,0.5542516266318075,0.6944488621807423,0.5469123905864923,0.7043914416439028,0.2921315162332574,0.18737049469670347,0.376516554948634,0.3184572019200971,0.28620105757626013,0.5885910378471448,0.5456554819414879,0.5215475235451136,0.4846777346675647,0.12935637411470607,0.09104339370116565,0.41067653224099293
1500,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4020720590114471,0.41254814009227575,0.5315807042619201,0.6802586707834886,0.5442330490787559,0.7096853821479561,0.30573980592377104,0.20123044923650177,0.37207587784272833,0.35003585480482435,0.29260017733617916,0.5774374402850466,0.5137574463712026,0.4913478226380281,0.46618631371051933,0.15536794398528142,0.10613317927589705,0.39372933700130286,0.43777409081891,0.44630340108008043,0.5542516266318075,0.6944488621807423,0.5469123905864923,0.7043914416439028,0.2921814471257158,0.18737049469670347,0.376516554948634,0.3184572019200971,0.28620105757626013,0.5885910378471448,0.5456554819414879,0.5215475235451136,0.4815114595434771,0.12935637411470607,0.09104339370116565,0.41067653224099293,0.5005644159644906,0.5135213694304119,0.5795848211062191,0.6944108194877145,0.5362315430539213,0.7213392891810839,0.27685531087661974,0.1934313615405792,0.3715228257672456,0.28325409066315244,0.2986080977472986,0.6290838216612364,0.5751171274714205,0.554120574871661,0.4840416710116434,0.1494544232739734,0.09190587659819283,0.4249413614129822
1501,1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43777409081891,0.44630340108008043,0.5542516266318075,0.6944488621807423,0.5469123905864923,0.7043914416439028,0.2921814471257158,0.18737049469670347,0.376516554948634,0.3184572019200971,0.2870170324933522,0.5885910378471448,0.5456554819414879,0.5215475235451136,0.4754960604232049,0.12935637411470607,0.09104339370116565,0.41067653224099293,0.5005644159644906,0.5135213694304119,0.5795848211062191,0.6944108194877145,0.5362315430539213,0.7213392891810839,0.27690263077189214,0.1934313615405792,0.3715228257672456,0.28325409066315244,0.2986080977472986,0.6290838216612364,0.5751171274714205,0.554120574871661,0.4808714877456676,0.1494544232739734,0.09190587659819283,0.4249413614129822,0.46327003371078074,0.4739583982084637,0.6039183770008157,0.706346727444708,0.5591096143277503,0.7352798273041707,0.27168245942359004,0.20074753026028794,0.3677569594961244,0.2467328881234443,0.2689287139013573,0.6278682915989076,0.6022737892934455,0.5855476112292923,0.48686582396726186,0.14019872535611194,0.10669150239010405,0.4482653215340389
1502,1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005644159644906,0.5135213694304119,0.5795848211062191,0.6944108194877145,0.5362315430539213,0.7213392891810839,0.27690263077189214,0.1934313615405792,0.3715228257672456,0.28325409066315244,0.29945944581660977,0.6290838216612364,0.5751171274714205,0.554120574871661,0.4748486638021079,0.1494544232739734,0.09190587659819283,0.4249413614129822,0.46327003371078074,0.4739583982084637,0.6039183770008157,0.706346727444708,0.5591096143277503,0.7352798273041707,0.27172889517909926,0.20074753026028794,0.3677569594961244,0.2467328881234443,0.2689287139013573,0.6278682915989076,0.6022737892934455,0.5855476112292923,0.48371299303758425,0.14019872535611194,0.10669150239010405,0.4482653215340389,0.4653931627999038,0.4733151911824833,0.6427942918958619,0.7001634651034618,0.5636411233538423,0.7455187037642423,0.2858296798286438,0.1896610390973266,0.361005741052255,0.24548900282451935,0.2408506808801789,0.6337735065287047,0.6302313460648792,0.6160000593296919,0.5005383402019042,0.11874130286508927,0.1317131196666108,0.4634864317155824
1503,1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46327003371078074,0.4739583982084637,0.6039183770008157,0.706346727444708,0.5591096143277503,0.7352798273041707,0.27172889517909926,0.20074753026028794,0.3677569594961244,0.2467328881234443,0.26969544441901394,0.6278682915989076,0.6022737892934455,0.5855476112292923,0.4777231356633882,0.14019872535611194,0.10669150239010405,0.4482653215340389,0.4653931627999038,0.4733151911824833,0.6427942918958619,0.7001634651034618,0.5636411233538423,0.7455187037642423,0.2858785336161057,0.1896610390973266,0.361005741052255,0.24548900282451935,0.2408506808801789,0.6337735065287047,0.6302313460648792,0.6160000593296919,0.49746951679712853,0.11874130286508927,0.1317131196666108,0.4634864317155824,0.4573690283628095,0.457400996671889,0.664770772573184,0.6717279125924209,0.5797219650522085,0.7450675815580559,0.2829430551554546,0.2084116554296202,0.36762323536739194,0.2576529786526507,0.2718227856844214,0.6183129617136944,0.6576277661845542,0.6466768451862339,0.5135780098563845,0.1169679320610564,0.10999643304110696,0.46428048050269816
1504,1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653931627999038,0.4733151911824833,0.6427942918958619,0.7001634651034618,0.5636411233538423,0.7455187037642423,0.2858785336161057,0.1896610390973266,0.361005741052255,0.24548900282451935,0.2415373593852379,0.6337735065287047,0.6302313460648792,0.6160000593296919,0.4916392598276942,0.11874130286508927,0.1317131196666108,0.4634864317155824,0.4573690283628095,0.457400996671889,0.664770772573184,0.6717279125924209,0.5797219650522085,0.7450675815580559,0.28299141556326346,0.2084116554296202,0.36762323536739194,0.2576529786526507,0.2718227856844214,0.6183129617136944,0.6576277661845542,0.6466768451862339,0.5105893056011794,0.1169679320610564,0.10999643304110696,0.46428048050269816,0.48070125090477417,0.48505379734534754,0.6880652706047152,0.6576706167424238,0.5407735393081801,0.7246718188588905,0.2642288599921858,0.22635480102798242,0.37807477305861814,0.23713851695139443,0.24657703998874092,0.6458118819909582,0.6888779016319291,0.6780646447337851,0.5348158492244122,0.12575420121083003,0.11681215610865037,0.4913354172600711
1505,1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4573690283628095,0.457400996671889,0.664770772573184,0.6717279125924209,0.5797219650522085,0.7450675815580559,0.28299141556326346,0.2084116554296202,0.36762323536739194,0.2576529786526507,0.2725977673595099,0.6183129617136944,0.6576277661845542,0.6466768451862339,0.5049112617664088,0.1169679320610564,0.10999643304110696,0.46428048050269816,0.48070125090477417,0.48505379734534754,0.6880652706047152,0.6576706167424238,0.5407735393081801,0.7246718188588905,0.2642740217842541,0.22635480102798242,0.37807477305861814,0.23713851695139443,0.24657703998874092,0.6458118819909582,0.6888779016319291,0.6780646447337851,0.5319576358231917,0.12575420121083003,0.11681215610865037,0.4913354172600711,0.4490896451606637,0.45443510233120527,0.6914861823770422,0.6292784416244346,0.4700888516160613,0.67469900084054,0.31493645348451904,0.2354735165725818,0.38078016658764335,0.2549029126957416,0.27536196792562406,0.6387474405366378,0.6995356463890372,0.6873868690909303,0.5474573659384132,0.1699199876179595,0.1289244394021567,0.5075223760450611
1506,1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48070125090477417,0.48505379734534754,0.6880652706047152,0.6576706167424238,0.5407735393081801,0.7246718188588905,0.2642740217842541,0.22635480102798242,0.37807477305861814,0.23713851695139443,0.24728004465778552,0.6458118819909582,0.6888779016319291,0.6780646447337851,0.526527503031365,0.12575420121083003,0.11681215610865037,0.4913354172600711,0.4490896451606637,0.45443510233120527,0.6914861823770422,0.6292784416244346,0.4700888516160613,0.67469900084054,0.3149902821791869,0.2354735165725818,0.38078016658764335,0.2549029126957416,0.27536196792562406,0.6387474405366378,0.6995356463890372,0.6873868690909303,0.5446768253306948,0.1699199876179595,0.1289244394021567,0.5075223760450611,0.4390417692493674,0.44330891031334635,0.6930605910776189,0.6749068762851165,0.49755983824082683,0.6914068345333977,0.3084659638213294,0.2417478589053555,0.38547072640867774,0.2518779267501001,0.27484450100123636,0.6876298347169445,0.6933444389943372,0.6802142660801804,0.5492302470182729,0.20326368579094795,0.14817791726193064,0.5265704918916202
1507,1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490896451606637,0.45443510233120527,0.6914861823770422,0.6292784416244346,0.4700888516160613,0.67469900084054,0.3149902821791869,0.2354735165725818,0.38078016658764335,0.2549029126957416,0.2761470400034536,0.6387474405366378,0.6995356463890372,0.6873868690909303,0.5393942580015622,0.1699199876179595,0.1289244394021567,0.5075223760450611,0.4390417692493674,0.44330891031334635,0.6930605910776189,0.6749068762851165,0.49755983824082683,0.6914068345333977,0.3085186865849163,0.2417478589053555,0.38547072640867774,0.2518779267501001,0.27484450100123636,0.6876298347169445,0.6933444389943372,0.6802142660801804,0.5464605994567875,0.20326368579094795,0.14817791726193064,0.5265704918916202,0.40882633737533824,0.4083131057548125,0.6962902519601846,0.635750031645284,0.489031019741613,0.6578645585550984,0.3210295173947465,0.24248442866747355,0.38703126459029424,0.2607135828995002,0.2858826332006885,0.6742930580786664,0.6980585902312199,0.6819951184758598,0.5535192126049729,0.18622006599623508,0.17579291800238694,0.5558697150943438
1508,1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390417692493674,0.44330891031334635,0.6930605910776189,0.6749068762851165,0.49755983824082683,0.6914068345333977,0.3085186865849163,0.2417478589053555,0.38547072640867774,0.2518779267501001,0.27562809775247443,0.6876298347169445,0.6933444389943372,0.6802142660801804,0.5411987271140849,0.20326368579094795,0.14817791726193064,0.5265704918916202,0.40882633737533824,0.4083131057548125,0.6962902519601846,0.635750031645284,0.489031019741613,0.6578645585550984,0.32108438751117796,0.24248442866747355,0.38703126459029424,0.2607135828995002,0.2858826332006885,0.6742930580786664,0.6980585902312199,0.6819951184758598,0.5507759175726887,0.18622006599623508,0.17579291800238694,0.5558697150943438,0.4279569288977286,0.4268555357161355,0.6842119612323998,0.6551242299959408,0.5054180062349007,0.665907416352288,0.31731768804329397,0.25512230937610764,0.44422037530408753,0.2741693633709996,0.29201539374204577,0.6823227734778059,0.6937635303581834,0.6813399218682991,0.5756652452006809,0.2008409279403301,0.26679557563645084,0.5656432127193926
